name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Checkers International,legal services,,92 2134327900,"Office # 03, Amber Tower, 22-A, Block 6, P.E.C.H.S, Main Shahrah-e-Faisal, Karachi, , Karachi, Sindh",https://www.businesslist.pk/company/249442/checkers-international,businesslist_pk,scrapy,legal-services,2026-08-29T02:57:14.635375+00:00
The Training Academy,legal services,,03132828290,"G-110 Malir Karachi, Karachi, Sindh",https://www.businesslist.pk/company/245795/the-training-academy,businesslist_pk,scrapy,legal-services,2026-08-29T02:57:16.820976+00:00
Savvy Juris Corporate &amp; IP Attorneys,legal services,http://www.savvyjuris.com,+92-42-36306548,"SAVVY JURIS CORPORATE &amp; IP ATTORNEYS  Head Office Pakistan:  Basement, Munawar Apartments,  Behind Queens Centre, 33/1 Queens Road,  Lahore 54000, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/240811/savvy-juris-corporateip-attorneys,businesslist_pk,scrapy,legal-services,2026-08-29T02:57:18.842867+00:00
Filer.pk,legal services,,051-2362276,"Office 30 2nd Floor, Alhameed Shopping Mall G-11 Markaz Islamabad , Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252104/filerpk,businesslist_pk,scrapy,legal-services,2026-08-29T02:57:20.495047+00:00
Capital Lawyers,legal services,http://www.capitallaws.com,,"Blue Area islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/243454/capital-lawyers,businesslist_pk,scrapy,legal-services,2026-08-29T02:57:22.606616+00:00
AL Adl Law Firm,lawyers,,0321-9433854,"211, SECOND FLOOR, ATIF CENTER, 1 TURNER ROAD, LAHORE, Lahore, Punjab",https://www.businesslist.pk/company/243457/al-adl-law-firm,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:24.244282+00:00
Media Express Private Limited,lawyers,http://www.mediaexpress.com.pk,"+92 51 2364432, 2364433","Off # 18; 3rd Floor; Al Hammed Plaza; G-11 Markaz, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/240904/media-circle-private-limited,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:26.253341+00:00
Family Lawyers Karachi,lawyers,https://familylawyerskarachi.com,"3120106843, 03313365257","Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/254650/family-lawyers-karachi,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:28.141274+00:00
Mavens,lawyers,,+923057980194,"5th Floor, Building #33-C, Lane # 10, Bukhari Commercial, Phase VI, Defence Housing Authority, Karachi",https://www.businesslist.pk/company/257496/mavens,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:29.900435+00:00
Mahboob Rizvi Law Associates,lawyers,http://www.rizvislaw.com,03003337442,"203 International Auto Parts Market Marston Road Preedy Quarters, 203, Karachi, Sindh",https://www.businesslist.pk/company/253412/mahboob-rizvi-law-associates,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:31.112581+00:00
Internik Estate &amp; Builders,lawyers,http://www.internik.com.pk,03102446050,"Internik Plaza no 124 Spring north phase 7 Bahria Town, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/250309/internik-estatebuilders,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:33.204684+00:00
Spencer West,lawyers,https://www.spencer-west.com/international/pakistan-office,0300 5000 412,"No. 20, Street 29, F-8/1, Islamabad, 44000, Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/254592/spencer-west,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:35.556131+00:00
Imaar Associates (Private) Limited,lawyers,http://www.imaarassociates.com,03000839839,"Office No. 38, Floor M-2, Eden Towers, Main Boulevard, Gulberg III, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/248688/imaar-associates-private-limited,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:37.517144+00:00
Farani Taylor &amp; CO,lawyers,https://www.faranitaylor.pk/,04235443300,"Office # 7, 5th Floor, Tele Tower, Model Town Link Road,، Lahore 54000, Lahore, Punjab",https://www.businesslist.pk/company/247022/farani-taylorco,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:38.878487+00:00
"Law Offices of SRIS, P.C.",lawyers,,17036365417,FAIRFAX,https://www.businesslist.pk/company/258980/law-offices-of-sris-pc,businesslist_pk,scrapy,lawyers,2026-08-29T02:57:40.580556+00:00
Umair Panaflex Printing Service,printing,,+923453045670,"Plot 1, Block 2 Nazimabad, Karachi, Karachi",https://www.businesslist.pk/company/258773/umair-panaflex-printing-service,businesslist_pk,scrapy,printing,2026-08-29T02:57:42.521263+00:00
Vital Links,printing,,0322-7273420,"19 LGF, Defence Shopping Mall, D.H.A. Main Blvd,lahore, Lahore, Punjab",https://www.businesslist.pk/company/249828/vital-links,businesslist_pk,scrapy,printing,2026-08-29T02:57:44.615519+00:00
Siyasify,printing,http://www.siyasify.com,+923168087204,"Nowshera, Nowshera, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/247819/siyasify,businesslist_pk,scrapy,printing,2026-08-29T02:57:46.437640+00:00
Print Partner,printing,,,"201, Plot #21-C, Stadium Lane 2, Off. Khayaban e Shamsheer, Phase-V, DHA, Karachi, Sindh",https://www.businesslist.pk/company/258747/print-partner,businesslist_pk,scrapy,printing,2026-08-29T02:57:48.146087+00:00
Minhal International,printing,http://minhalinternational.blogspot.com/,04235831229,"229 Ahmed Block New Garden Town Lahore, Lahore, Punjab",https://www.businesslist.pk/company/245974/minhal-international,businesslist_pk,scrapy,printing,2026-08-29T02:57:50.087736+00:00
Design Media,printing,http://www.designmedia.pk,+92418782999,"OFFICE # 9, MUSLIM TOWN NO.1, SARGODHA ROAD, Faisalabad, Punjab",https://www.businesslist.pk/company/249152/design-media,businesslist_pk,scrapy,printing,2026-08-29T02:57:52.193993+00:00
BrandCo House,printing,https://brandcohouse.com,03332599939,"R-774, Sector 15-A/3, Buffer Zone, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/242382/brandco-house,businesslist_pk,scrapy,printing,2026-08-29T02:57:54.013842+00:00
Book Publishers,printing,,+9299779909,"street 102, auckland, Karachi",https://www.businesslist.pk/company/258779/book-publishers,businesslist_pk,scrapy,printing,2026-08-29T02:57:55.443575+00:00
Stickers.com.pk,printing,https://stickers.com.pk/,03402233455,"University Town Road Peshawar, Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/246833/stickerscompk,businesslist_pk,scrapy,printing,2026-08-29T02:57:57.694976+00:00
Design Station,printing,http://www.designstation.pk,04235817061,"PL-12, Siddiq Trade Center, Gulberg II, Lahore., Lahore, Punjab",https://www.businesslist.pk/company/242778/design-station,businesslist_pk,scrapy,printing,2026-08-29T02:57:59.804900+00:00
Qazi Printers,printing,,+92-333-2121938,"Gari Khata, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/128213/qazi-printers,businesslist_pk,scrapy,printing,2026-08-29T02:58:02.019090+00:00
Net IT Matrix,printing,http://www.netitmatrix.com,+92514861278,"Off # 11, 3rd Floor, Executive Center, I-8 Markaz, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/241533/net-it-matrix,businesslist_pk,scrapy,printing,2026-08-29T02:58:03.589246+00:00
Khan Business Products,printing,http://khanbusinessproducts.com,"021-36364027, 021-36364037, 021-36802400-1,","Anwar-ul-uloom, SP-10 Block-10, Gulberg F.B Area, Adjecent Gulberg Police Station, Karachi, Sindh",https://www.businesslist.pk/company/240905/khan-business-products,businesslist_pk,scrapy,printing,2026-08-29T02:58:05.778295+00:00
Makazi International,printing,http://www.makazii.com/,+92 42 35230870,"P-43 Izmir Town, Canal Bank Road, Multan Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/242319/bridgetech-international,businesslist_pk,scrapy,printing,2026-08-29T02:58:06.905949+00:00
Tech Vision,printing,http://www.facebook.com/techvisionpk,+923459692481,"The Mall Street, Near GMS, Jehangira Road, Swabi City, KP, Swabi, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/245690/tech-vision,businesslist_pk,scrapy,printing,2026-08-29T02:58:08.869758+00:00
Get instant printing,printing,http://www.getinstantprinting.com,03227702220,"735-E1, Johar Town , Lahore , Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/243387/get-instant-printing,businesslist_pk,scrapy,printing,2026-08-29T02:58:10.614402+00:00
Wristbands Company Asia Pvt Ltd,printing,,+923094121947,"Plot#05, Abubakar Siddique colony, Street#12 Band Rd, Shaheenabad Gulshan-e-Ravi, Lahore, Punjab 51000, Lahore",https://www.businesslist.pk/company/258488/wristbands-company-asia-pvt-ltd,businesslist_pk,scrapy,printing,2026-08-29T02:58:12.423413+00:00
Zuhair Printers,printing,,+923332726371,"Zuhair printers, shop number 17, near Dubai shoes mela, gol building, Hyderabad, Hyderabad",https://www.businesslist.pk/company/258740/zuhair-printers,businesslist_pk,scrapy,printing,2026-08-29T02:58:14.546223+00:00
24Justice.pk,solicitors,,03085510031,"Office 29, Upper Floor, Chauburji Center, Multan Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/245206/24justicepk,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:15.826834+00:00
Advocate High Court,solicitors,http://www.misterattorney.com,03006699012,"DISTRICT COURTS, FAISALABAD, Faisalabad, Punjab",https://www.businesslist.pk/company/245962/advocate-high-court,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:18.151648+00:00
GM Associates,solicitors,,03154803230,"70/22 Salamat Pura Road., Lahore, Punjab",https://www.businesslist.pk/company/242979/gm-associates,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:19.898651+00:00
Sk.Bukhari Law Solutions,solicitors,https://skbukharilawsol.com,+923006439340,"325-326 Kiyani Chambers Session Courts Gujranwala, Gujranwala",https://www.businesslist.pk/company/258134/skbukhari-law-solutions,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:21.881045+00:00
Waqas &amp; Waqas Law Associates,solicitors,,Ph: +92-42-37352263,"Lawyers Inc 1st floor Erum building 9 fane road, Lahore., Lahore, Punjab",https://www.businesslist.pk/company/241521/waqaswaqas-law-associates,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:23.560634+00:00
Star Enterprises,solicitors,http://website-255674587534991746392-notarypublic.business.site/,03003216700,"Jam Sahib Near Firdous Masjid old Nawabshah, Nawabshah, Sindh",https://www.businesslist.pk/company/247517/star-enterprises,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:25.415289+00:00
Naeem Law Associates,solicitors,,03121468631,"Mall road, Lahore, Punjab",https://www.businesslist.pk/company/242873/naeem-law-associates,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:27.486277+00:00
Pasha&#039;s Associates &amp; Consultants,solicitors,http://www.legalpasha.com,03335054544,"HOUSE 148, STREET 54, SECTOR G10/3 ISLAMABAD, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/253180/pashas-associatesconsultants,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:29.392519+00:00
Samdani &amp; Qureshi,solicitors,http://www.samdaniqureshi.com,2111595,"32-A, street 38, Main Nazim Ud Din Road, Sector F-10/4, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/253738/samdaniqureshi,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:31.082675+00:00
Call a Lawyer,solicitors,https://callalawyer.pk,+92 313 4964341,"Street no. 7 House no. 4, Prem Nagar, Lahore, 54000, Lahore",https://www.businesslist.pk/company/258120/call-a-lawyer,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:32.974128+00:00
M. Saleem Shaikh &amp; Associates,solicitors,http://www.mssassociates.com.pk,"9221-5680773 / 5689032, +92 300 0043432","409, Behind PIDC House, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/103352/m-saleem-shaikhassociates,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:35.038263+00:00
Bharucha &amp; Co.,solicitors,http://www.bharuchaco.com,"9221-2633801 / 2218405, +92 21 35379544"," Commerce Centre Hasrat Mohani Road, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/98041/bharuchaco,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:36.919542+00:00
Aazad law associates,solicitors,http://www.lawyerinlahore.com,00923464465967,"Mozang, Lahore, Punjab",https://www.businesslist.pk/company/240630/aazad-law-associates,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:39.297453+00:00
Elb World,solicitors,http://www.elbworld.com,+92-321 2770225.,"Suite#17, 7th floor, Rimpa Plaza, M.A Jinnah Road, Karachi, Pakistan., Karachi, Sindh",https://www.businesslist.pk/company/242360/elb-world-education-consultants,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:41.172995+00:00
Frasat &amp; partners,solicitors,http://www.frasatandfrasatlaw.com/family-law/,+923214321202,"2nd Floor  Atif Basharat Hightes  13-Fan Road, Lahore, Punjab",https://www.businesslist.pk/company/245102/frasatpartners,businesslist_pk,scrapy,solicitors,2026-08-29T02:58:43.306807+00:00
Musheer.com,legal services,https://musheer.com,+92340 2321111,"2nd Floor Plot No 859, Block R1 Phase 2, Johar Town, Lahore",https://www.businesslist.pk/company/255154/musheercom,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:44.619103+00:00
Premium Pakistan,legal services,,0513510234,"Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/249408/premium-pakistan,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:46.256744+00:00
A. Nawaz Osmani Law Associates.,legal services,http://www.osmanilaw.com,(+92-321) 2770225,"Suite # 17, 7th Floor, Office Towers, Rimpa Plaza, M A Jinnah Road, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/244145/a-nawaz-osmani-law-associates,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:48.093996+00:00
ANR &amp; Co.,legal services,https://anrlegal.com.pk,,"Suite # 103, 2nd floor, 16c Zamzama Commercial Lane 10 Dha Phase V, Karachi, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/257375/anrco,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:50.120978+00:00
SRIS Law Group,legal services,,17036365417,FAIRFAX,https://www.businesslist.pk/company/258981/sris-law-group,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:51.962957+00:00
Migracon Inc.,legal services,http://migracon.com/,051-4938264,"Office no 17, 2nd Floor VIP Plaza, I-8 Markaz , Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/247463/migracon-inc,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:53.529157+00:00
Sustainable Environmental &amp; Energy Solutions,legal services,http://www.seesolutionspk.com,+92-42-37363831,"Office # 8, 4th Floor SAF center 08 FAN road near High Court Lahore, Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/251118/sustainable-environmentalenergy-solutions,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:55.921918+00:00
Juris Consultus law firm,legal services,https://jurisconsultuslawfirm.wordpress.com/,,"Abu Dhabi towers, F-11, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/243169/isaac-law-associates,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:57.958551+00:00
"Law Serves (formerly Shabbir &amp; Sial, Advocates)",legal services,http://www.lawserves.com,923335273799,"One, Adjacent Lawyers Hospital, F-8 Markaz, Islamabad 44000, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/244334/law-serves,businesslist_pk,scrapy,legal-services,2026-08-29T02:58:59.792728+00:00
Al Rehman Law Firm,legal services,https://alrehmanlawfirm.business.site/,0333 8130390,"Office 11, Block 14-P, F8 Markaz, near Old Excise Office, Islamabad, 44000, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/254651/al-rehman-law-firm,businesslist_pk,scrapy,legal-services,2026-08-29T02:59:01.183699+00:00
Agha Rafiq Law Associates,legal services,http://www.agharafiqlaw.com,0092-21-34927344,"79 - Muslimabad , 18 th street , Begum Ayesha Aziz Road , Kashmir Road , Karachi, Karachi, Sindh",https://www.businesslist.pk/company/242315/agha-rafiq-law-associates,businesslist_pk,scrapy,legal-services,2026-08-29T02:59:03.185165+00:00
Asia Pacific Lawyers,lawyers,http://www.asiapacificlawyers.net,0092524596356,"Chamber No.233 First Floor Irfan Ellahi Block District Courts, Sialkot, Punjab",https://www.businesslist.pk/company/235311/asia-pacific-lawyers,businesslist_pk,scrapy,lawyers,2026-08-29T02:59:05.554632+00:00
Pakistan Intellectual Property Licensing Attorneys,lawyers,https://www.brandssecurity.com/,(021) 36362202,"R-181, Block-5, SarwarShaheed Road, Shahrah-e-Jahangir, Federal-B-Area, Karachi, Sindh",https://www.businesslist.pk/company/251483/pakistan-intellectual-property-licensing-attorneys,businesslist_pk,scrapy,lawyers,2026-08-29T02:59:07.391254+00:00
Pakistan&#039;s Top Ranking Recruitment Agency,lawyers,http://alahadgroup.co,+923009259090,"Rawalpindi Murree Road, Islamabad Capital Territory",https://www.businesslist.pk/company/251173/pakistans-top-ranking-recruitment-agency,businesslist_pk,scrapy,lawyers,2026-08-29T02:59:09.451375+00:00
Corporate Social Responsibility Forum Pakistan,lawyers,http://www.csrfp.org,+92515159628,"House # 4, Street # 6, Block F, Naval Anchorage, Islamabad Expressway, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/241561/corporate-social-responsibility-forum-pakistan,businesslist_pk,scrapy,lawyers,2026-08-29T02:59:11.633276+00:00
Awan Law Associates,lawyers,,03452711899,"Office No. 14, Lawyer&#039;s compound, City Courts, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/252854/awan-law-associates,businesslist_pk,scrapy,lawyers,2026-08-29T02:59:13.854225+00:00
ISO Consultant Pakistan,lawyers,http://isoconsultant.com.pk/,+924236625718,"Suite No. 2, 2nd Floor Usman Arcade, Main Boulevard, Defence, Lahore, Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/245555/iso-consultant-pakistan,businesslist_pk,scrapy,lawyers,2026-08-29T02:59:15.539899+00:00
Muskan Khan Massage Center In Lahore,massage therapists,,+92 337 6082346,"Near 21, Block F1, Phase 1, Johar Town, Lahore, Punjab",https://www.businesslist.pk/company/252528/muskan-khan-massage-center-in-lahore,businesslist_pk,scrapy,massage-therapists,2026-08-29T02:59:17.637570+00:00
Female massage center,massage therapists,,+92 320 4496312,"Dha cantt, Lahore, Punjab",https://www.businesslist.pk/company/254090/female-massage-center,businesslist_pk,scrapy,massage-therapists,2026-08-29T02:59:18.726009+00:00
JC Buckman,massage therapists,,+92 344 8622935,"Shop #121, Level 1, Ocean Mall, Khayaban-e-Iqbal, Karachi, Sindh",https://www.businesslist.pk/company/249477/jc-buckman,businesslist_pk,scrapy,massage-therapists,2026-08-29T02:59:20.037980+00:00
Evershine International,massage therapists,,+92483767474,"Office No,8 2nd Floor Al-Munir Market Sargodha , Sargodha, Punjab",https://www.businesslist.pk/company/240147/evershine-international,businesslist_pk,scrapy,massage-therapists,2026-08-29T02:59:21.716283+00:00
Su Jok Therapy Centre Pakistan,massage therapists,,,"Defence, Gulshan Iqbal, Gulistan -e- Johr, Karachi, Sindh",https://www.businesslist.pk/company/234830/su-jok-therapy-centre-pakistan,businesslist_pk,scrapy,massage-therapists,2026-08-29T02:59:23.654389+00:00
Grafic Skills,printing,https://www.graficskills.com,+923214614651,"Alghani Industrial Estate، Plot No.28, Alshar Street، 21KM Lahore – Kasur Rd, Lahore, 54000, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/257677/grafic-skills,businesslist_pk,scrapy,printing,2026-08-29T02:59:25.709449+00:00
Printing Press Islamabad,printing,https://sites.google.com/view/panaflexprintingislamabad/home,+92-3365544466,"Main Rohtas Road G-9/1, Islamabad , Islamabad",https://www.businesslist.pk/company/258351/printing-press-islamabad,businesslist_pk,scrapy,printing,2026-08-29T02:59:27.469278+00:00
Royal Graphics,printing,http://www.royalgraphics.pk,+922132621108,"shop # 2 Amin Mansion More Street Pakistan Chowk, Karachi, Sindh",https://www.businesslist.pk/company/242272/royal-graphics,businesslist_pk,scrapy,printing,2026-08-29T02:59:29.710772+00:00
Print Pack n Promo,printing,http://www.printpacknpromo.com,92 21 326 27 880,"A16, B17, Yousuf Mansion, AM 1, Burns Road, Karachi, Sindh",https://www.businesslist.pk/company/235013/print-pack-n-promo,businesslist_pk,scrapy,printing,2026-08-29T02:59:31.402065+00:00
The Khyber Printing Systems Pvt Ltd.,printing,https://www.facebook.com/khyber-printing-systems-pvt-ltd-413826088778901/,+92-3334554471,"7-A Industrial Estate, Hayatabad, Peshawar, Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/247900/the-khyber-printing-systems-pvt-ltd,businesslist_pk,scrapy,printing,2026-08-29T02:59:33.262426+00:00
BSUprints,printing,http://www.bsuprints.com,+92213-2623761,"Shop #5, Akhtar Mansion, Pakistan Chowk, Outram Road Karachi., Karachi, Sindh",https://www.businesslist.pk/company/244951/bsuprints,businesslist_pk,scrapy,printing,2026-08-29T02:59:34.750589+00:00
Irfan Printing Services,printing,http://www.iffyprints.webs.com,+92 341 4165283,"More Wala Chowk, High Street Sahiwal, Sahiwal, Punjab",https://www.businesslist.pk/company/241932/irfan-printing-services,businesslist_pk,scrapy,printing,2026-08-29T02:59:36.393071+00:00
KHB Print,printing,http://www.khbprint.com,02135290118,"Shop 25, Chappal Arcade 1, Opp. Hyperstar, Block 4, Clifton, Karachi., Karachi, Sindh",https://www.businesslist.pk/company/242152/khb-print,businesslist_pk,scrapy,printing,2026-08-29T02:59:38.323926+00:00
Online Printing Speedy,printing,http://www.printingspeedy.com,03204130637,"7 Royal Park Lakshami Chowk Lahore., Lahore, Punjab",https://www.businesslist.pk/company/246120/online-printing-speedy,businesslist_pk,scrapy,printing,2026-08-29T02:59:39.871987+00:00
AM Advertisers,printing,http://www.amadvertisers.com,+92 322 8451838,"tariq center h3 block johar town , Lahore, Punjab",https://www.businesslist.pk/company/240884/am-advertisers,businesslist_pk,scrapy,printing,2026-08-29T02:59:41.225740+00:00
Zee Printers,printing,http://zeeprinters.com/,+923005103648,"Barkat Colony Chung, Near Baraf Khana Chowk, Street No 1, 22-KM Multan Road Lahore - Pakistan, Lahore",https://www.businesslist.pk/company/258836/zee-printers,businesslist_pk,scrapy,printing,2026-08-29T02:59:42.162707+00:00
The Printing Company,printing,https://theprintingcompany.org/,+923268450002,"Office # 104, 1st Floor, Embassy Gardens, Sector C-1, Bahria Enclave, Islamabad, Pakistan., Islamabad, Pakistan, 44000, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/250612/The_Printing_Company,businesslist_pk,scrapy,printing,2026-08-29T02:59:43.329179+00:00
SatPara Fabrics &amp; Digital Textile,printing,https://www.satpara.com.pk/,03210000000,"Plot no 256/A, Street, 34 Maulana Shaukat Ali Rd, Kot Lakhpat, Lahore, Punjab 54000, Lahore, Punjab",https://www.businesslist.pk/company/250036/satpara-fabricsdigital-textile,businesslist_pk,scrapy,printing,2026-08-29T02:59:44.769592+00:00
Seven Smiles,printing,http://7evensmiles.com,0342-4344410,"House # 84, Tipu Block Garden Town, Lahore, Punjab 54000, Lahore, Punjab",https://www.businesslist.pk/company/245111/seven-smiles,businesslist_pk,scrapy,printing,2026-08-29T02:59:46.909091+00:00
Customized Gifts Items,printing,http://www.customizegifts.pk,"03351217817, +92 3018119659","North Nazimabad, Near Inquiry Office, Karachi, Sindh",https://www.businesslist.pk/company/242412/customized-gifts-items,businesslist_pk,scrapy,printing,2026-08-29T02:59:48.905864+00:00
Makazi International,printing,http://www.makazii.com,+924235237684,"Plot: 50, Mamdot Block, Mustafa Town, Wahdat Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/244506/makazi-international,businesslist_pk,scrapy,printing,2026-08-29T02:59:50.910535+00:00
Excellent Tissue Paper Company,printing,,0334-8484940,"Ashiana Road, Bank Stop, 17-km Ferozepur Road, Lahore. , Lahore, Punjab",https://www.businesslist.pk/company/235229/excellent-tissue-paper,businesslist_pk,scrapy,printing,2026-08-29T02:59:52.929223+00:00
Rapid Mooverz,printing,https://rapidmooverz.com.pk/,+92 324 0427193,"Plot B-273, Sector 6-F, Mehran Town, Near Korangi License Branch, Karachi, Sindh., Karachi, Sindh",https://www.businesslist.pk/company/258506/rapid-mooverz,businesslist_pk,scrapy,printing,2026-08-29T02:59:55.239585+00:00
E-shipper,printing,http://www.facebook.com/taskeenezauq,04235441852,"Near Bashir Bakhtiar Labor Hall, 28-Nisbat Road, Lahore., Lahore, Punjab",https://www.businesslist.pk/company/244142/e-shipper,businesslist_pk,scrapy,printing,2026-08-29T02:59:56.216204+00:00
Familycaselawyers,solicitors,https://www.familycaselawyer.com/,3217476750,"sadiq trade center, Lahore, Punjab",https://www.businesslist.pk/company/250864/familycaselawyers,businesslist_pk,scrapy,solicitors,2026-08-29T02:59:58.282723+00:00
Hyder Shar Law Associates,solicitors,http://www.hydershar.com/,+923111555197,"Office No. 606, Al Fatima Chamber, Shambo Nath Street Near Passport Office Saddar, Karachi, Sindh",https://www.businesslist.pk/company/250256/hyder-shar-law-associates,businesslist_pk,scrapy,solicitors,2026-08-29T03:00:00.480503+00:00
Frasat and Partners. Lawyer &amp; Attorneys in lahore,solicitors,http://www.frasatandfrasatlaw.com,+923214321202,"13- Fane Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/244524/frasat-and-partners-lawyerattorneys-in-lahore,businesslist_pk,scrapy,solicitors,2026-08-29T03:00:02.211331+00:00
ZahidLaw - Online Nikah and Marriage Service,solicitors,http://zahidlaw.com,92 300 2329223,"B/8-9, Third Floor, Student Bazar Center, Opposite Urdu Bazar, Frere Road, Karachi, Sindh",https://www.businesslist.pk/company/240835/zahidlaw-online-nikah-and-marriage-service,businesslist_pk,scrapy,solicitors,2026-08-29T03:00:04.477584+00:00
AsmaLawyersinPakistanLegalHelp,solicitors,http://www.asmalawyersinpakistan.com,00923006622189,"4 mozang road, Lahore. * 1 District Courts, Faisalabad, Imperial Homes, Barki Road, Lahore, Faisalabad, Punjab",https://www.businesslist.pk/company/241321/asmalawyersinpakistanlegalhelp,businesslist_pk,scrapy,solicitors,2026-08-29T03:00:06.259357+00:00
Solution Seekers Pakistan,legal services,http://www.solutionseekerspakistan.com/,+9242111042326,"House# 21-A, Q Block, Gulberg II, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/241603/solution-seekers-pakistan,businesslist_pk,scrapy,legal-services,2026-08-29T03:00:08.372419+00:00
Fauzia Law Associates,legal services,,03114703384,"Mall road, Lahore, Punjab",https://www.businesslist.pk/company/242874/fauzia-law-associates,businesslist_pk,scrapy,legal-services,2026-08-29T03:00:09.577614+00:00
Saddam Khan Studio,legal services,http://seedincubation.com/,0213-5346008,"16-c 1st lane shahbaz commercial -phase 6 DHA Karachi pakistan , Karachi, Sindh",https://www.businesslist.pk/company/245112/seed-incubation-centre,businesslist_pk,scrapy,legal-services,2026-08-29T03:00:11.082221+00:00
Water Seal Expert,legal services,http://www.watersealexpert.com/,021-34990184,"Office G-32, Waqas Height, Block 13D1,  Gulshan-e-Iqbal, Karachi, Pakistan., Karachi, Sindh",https://www.businesslist.pk/company/249042/water-seal-expert,businesslist_pk,scrapy,legal-services,2026-08-29T03:00:12.791872+00:00
Ashraf &amp; Ashraf Law Firm,legal services,http://www.ashraflawfirm.com/family.html,03214581017,"553 Q Block Johar Town Lahore Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/243964/ashrafashraf-law-firm,businesslist_pk,scrapy,legal-services,2026-08-29T03:00:14.662112+00:00
