name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
CRISpyNest Foods.,food manufacturing,https://CrispyNastFood.com.pk,+92 3348000289,"Khuwaja Gunj Bazar ,Sikandari Road , Mardan Kpk, Mardan, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/257923/jailani-traders,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:39.200367+00:00
Epets.pk,food manufacturing,,+923134145165,"Lahore City, Pakistan, Lahore",https://www.businesslist.pk/company/258849/epetspk,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:40.503772+00:00
Abbas Fumigation,food manufacturing,http://www.abbasfumigation.webs.com,03002543136,"47, 17/2 Defence View Appartments, Near Iqra University, Defence View, Karachi, Sindh",https://www.businesslist.pk/company/243512/abbas-fumigation,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:41.579834+00:00
Suzhou Huilide Machine Co Ltd,food manufacturing,http://www.hldmachine.com,8651280813856,"No. 555,Beiling Rd.,Beiqiao,Xiangcheng,Suzhou,China, Gujrat, Azad Jammu Kashmir",https://www.businesslist.pk/company/197427/fengqi-industry-co-ltd,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:43.777230+00:00
Hima Salt &amp; Foods,food manufacturing,http://himasaltnfoods.com,+923008244433,"Office R-625, Dastagir, F.B Area , Block 15, Karachi, Pakistan, Karachi",https://www.businesslist.pk/company/258527/hima-saltfoods,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:45.554474+00:00
Adwork Offset Printing Press,food manufacturing,,+92 321 9222014,"Plot No. C-31, Block 4, K.A.E.C.H.S, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/242216/adwork-offset-printing-press,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:47.055994+00:00
Love Cooppa Food Products,food manufacturing,,+923211005607,"Kacha Eimnabad Road, Shadman Colony, Gujranwala. , Gujranwala",https://www.businesslist.pk/company/258365/love-cooppa-food-products,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:49.168593+00:00
Ayan Citrus (private) Limited,food manufacturing,http://www.ayancitrus.com,+92 48 3720009,"House No# 96-98 Block No J Istaqlal Abad Colony Sargodha, Pakistan Post Code 40100, Sargodha, Punjab",https://www.businesslist.pk/company/240161/ayancitrus-private-limited,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:51.264488+00:00
Bunny&#039;s (pvt) Ltd.,food manufacturing,http://bunnys.com.pk/,"+92 42 111 44 2222 , +92 42 35117672","105/A, Quaid-e-Azam Industrial Estate, Kot Lakhpat, Lahore, Punjab",https://www.businesslist.pk/company/108954/bunnys-pvt-ltd,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:53.392175+00:00
Al Khair Plastics,food manufacturing,https://www.facebook.com/alkhairplastics/,"+923321136703, +92 -42-111-111-043","Plot 196, Sector 24 Korangi Industrial Area, Karachi, Sindh",https://www.businesslist.pk/company/241673/al-khair-plastics,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:55.063997+00:00
World Tech Machinery (Pvt) Ltd.,food manufacturing,,+92-321-8461706,"Plot No.641, Gate No.1, Sunder Industrial Estate,, Lahore, Punjab",https://www.businesslist.pk/company/127147/world-tech-machinery-pvt-ltd,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:56.976411+00:00
Haaniya Sauces and Foods Pvt Ltd,food manufacturing,,+923233666448,"Khyber Block Iqbal Town Lahore, Lahore",https://www.businesslist.pk/company/258800/haaniya-sauces-and-foods-pvt-ltd,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:58.086959+00:00
Himalayan Salt Group,food manufacturing,,+923417979790,"Gulshan-e-Kaneez Fatma, Scheme#33, Postal Code 75300, Karachi, Sindh, Pakistan, Karachi",https://www.businesslist.pk/company/258400/himalayan-salt-group,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:39:58.959901+00:00
Puro Food,food manufacturing,https://www.puro.pk,+92 3 111 636 111,"156 / M-Block Johar Town Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/249114/puro-food,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:40:00.562912+00:00
Marvi Trade Links (MTL),food manufacturing,http://mtlgroup.wixsite.com/marvitradelinks,03213111366,"Plot No. RB 11 / 16, Ashfaq-un-Nisa Manzil, Line no.1, Ratan Talaw, Near Urdu Bazaar, Karachi, 74200, Pakistan., Karachi, Sindh",https://www.businesslist.pk/company/249246/marvi-trade-links-mtl,businesslist_pk,scrapy,food-manufacturing,2026-08-18T19:40:02.201291+00:00
Self Industry,textile,http://selfsportsind.com,+923446060799,"new abadi sunyara wall pul sialkot, Sialkot, Punjab",https://www.businesslist.pk/company/252646/self-industry,businesslist_pk,scrapy,textile,2026-08-18T19:40:04.282344+00:00
Radyes Trading Company,textile,http://www.radyes.com,"+92-42-35210662 , 35210663","1.1 km off defence road, Rohi Nala Rd, adjacent The global care company, Lahore, Punjab",https://www.businesslist.pk/company/221946/radyes-trading-company,businesslist_pk,scrapy,textile,2026-08-18T19:40:06.154410+00:00
Orbis Impex,textile,http://www.orbisimpex.com,00923214541509,"Korangi Industrial Area , Karachi, Sindh",https://www.businesslist.pk/company/248336/orbis-impex,businesslist_pk,scrapy,textile,2026-08-18T19:40:08.380895+00:00
Khan International Textiles,textile,http://www.textilesexporterpakistan.com,923336116598,"Thermal Power Road bilal Nager colony, Multan, Punjab",https://www.businesslist.pk/company/235610/khan-international-textiles,businesslist_pk,scrapy,textile,2026-08-18T19:40:10.115581+00:00
FastLeather.PK,textile,http://fastleather.pk/,0317 0305053,"F-22, Ellahi Shopping Center, Meer Karam Ali Talpur Road Saddar، Karachi 74400, Karachi, Sindh",https://www.businesslist.pk/company/245439/fastleatherpk,businesslist_pk,scrapy,textile,2026-08-18T19:40:12.316065+00:00
AM International,textile,http://www.am92-intl.com,+92523252111,"Noor Pura Khadim Ali Road Street Hakeem Khadim Ali, Sialkot, Punjab",https://www.businesslist.pk/company/242774/am-international,businesslist_pk,scrapy,textile,2026-08-18T19:40:14.370812+00:00
BizShip,textile,http://bizship.com,+92 300 965 4787,"46 Off Raiwind Road, Lahore, Punjab",https://www.businesslist.pk/company/248003/bizship,businesslist_pk,scrapy,textile,2026-08-18T19:40:16.350022+00:00
Naseem Silk Mills,textile,http://nascosilk@gmail.com,0344-3600800,"Sector 27, Korangi Industrial Area, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/241368/naseem-silk-mills,businesslist_pk,scrapy,textile,2026-08-18T19:40:18.441783+00:00
MK Textile Corp,textile,https://mktextilecorp.com/,+923330552203,"A-15/D-1 SITE INDUSTRIAL AREA Karachi West ,Sindh Pakistan , Karachi",https://www.businesslist.pk/company/258806/mk-textile-corp,businesslist_pk,scrapy,textile,2026-08-18T19:40:20.288435+00:00
(NCMP) New Century Metal Products,textile,http://facebook.com/NewCenturyMetalProducts,+923412616488,"Karachi, Karachi, Sindh",https://www.businesslist.pk/company/243234/new-century-metal-products,businesslist_pk,scrapy,textile,2026-08-18T19:40:21.939465+00:00
Sami Rags Enterprises,textile,,+923492028164,"PLOT NO. C.I - 376 SECTOR 16-B NORTH KARACHI INDUSTRIAL AREA KARACHI PAKISTAN, Karachi, Sindh",https://www.businesslist.pk/company/246661/sami-rags-enterprises,businesslist_pk,scrapy,textile,2026-08-18T19:40:24.146678+00:00
F.M TEXTILE- socks unit,textile,http://www.fmtextile.com.pk,+924235297651,"Plot#106,Sundar Industrial Estate Raiwind, Lahore, Punjab",https://www.businesslist.pk/company/241834/fm-textile,businesslist_pk,scrapy,textile,2026-08-18T19:40:26.081413+00:00
AL Farooq Enterprises,textile,http://www.alfarooqenterprises.com,+92-49-2761572," Chiragh Shah Town, Punjab, Kasur, Punjab",https://www.businesslist.pk/company/131483/al-farooq-enterprises,businesslist_pk,scrapy,textile,2026-08-18T19:40:27.799328+00:00
Garments Experts,textile,http://www.garmentsexperts.com,0092 52 3574650,"MOHALLAH REHMAN PURA RANA MAJEED STREET FATEH GARH, Sialkot, Punjab",https://www.businesslist.pk/company/240993/garments-experts,businesslist_pk,scrapy,textile,2026-08-18T19:40:29.349090+00:00
New Madina Colours,textile,https://newmadinacolours.com/,+92 321 1044538,"20 km main Ferozpur road, near Dullukhurd  metro Station, Asif town, Lahore, Punjab",https://www.businesslist.pk/company/259010/new-madina-colours,businesslist_pk,scrapy,textile,2026-08-18T19:40:31.609987+00:00
Best Textile Industries,textile,https://www.besttextileindustries.com/,+92 300 7592208,"Street No. 2, Near Nawaz Sharif Chowk, Ansar Colony, Multan, Punjab",https://www.businesslist.pk/company/252752/best-textile-industries,businesslist_pk,scrapy,textile,2026-08-18T19:40:33.638102+00:00
BELPAK - Furious Gear,textile,http://www.belpak.com.pk,92-52-6948104,"Haadi Town, Defence Road, Sialkot, Punjab",https://www.businesslist.pk/company/234908/belpak-international,businesslist_pk,scrapy,textile,2026-08-18T19:40:35.615803+00:00
Kamal Traders Medical Equipment&#039;s,textile,http://kamallimited.com/,"03036781474, +92 42 37186471","Raiwind Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/243855/al-aziz-importex-global,businesslist_pk,scrapy,textile,2026-08-18T19:40:37.592512+00:00
Hewad Karegar,property management,https://hewadkarigarservices.com/handyman-services-pakistan/,03339461094,"Flate No. 301, 3rd Floor, Park Lane Building, E-11/2, Islamabad  , Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/246575/hewad-karegar,businesslist_pk,scrapy,property-management,2026-08-18T19:40:48.877259+00:00
Paradise Group of Companies,realtors,,+923007776566,"Office No.18, Naqi Arcade, 71-The Mall Road, Lahore, Pakistan., Lahore",https://www.businesslist.pk/company/258399/paradise-group-of-companies,businesslist_pk,scrapy,realtors,2026-08-18T19:40:50.605010+00:00
Saddam Estates,property development,http://www.saddamestates.com,04237861196,"Building No. 17-B, 2nd Floor, Main Commercial Area, Sector-C, Bahria Town, Lahore, Punjab",https://www.businesslist.pk/company/241348/saddam-estates,businesslist_pk,scrapy,property-development,2026-08-18T19:40:52.818113+00:00
Ittefaq Tiles,construction services,https://ittefaqtiles.com/,03004012218,"St# 1 Plot# 24 B Block, Mehar Fiaz  Colony Fath Garh Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/247368/ittefaq-tiles,businesslist_pk,scrapy,construction-services,2026-08-18T19:40:54.931870+00:00
Ozoned Digital,insurance companies,https://ozoneddigital.com,+92 312 6789875,"Plot C 46, Sector Z DHA Phase 3, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/255333/ozoned-digital,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:40:57.065099+00:00
Askari General Insurance,insurance companies,https://www.agico.com.pk,+92-315-8440007,"3rd Floor, AWT Plaza, Saddar Rawalpindi, Rawalpindi",https://www.businesslist.pk/company/257664/askari-general-insurance,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:40:59.223911+00:00
Salaam Takaful,insurance companies,https://www.salaamtakaful.com/,+92 2-111-187-5111,"6th Floor, Plot, Business Center, Shahrah-e-Faisal Rd, Pakistan Employees Co-Operative Housing Society #19-1-A Block 6 PECHS, Karachi, Karachi City, Sindh 75400, Karachi",https://www.businesslist.pk/company/257033/salaam-takaful,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:00.678869+00:00
Tpl Direct Insurance Ltd.,insurance companies,http://www.tplinsurance.com,"(92 21) 34322555, UAN : (92 21) 111-003-301, +92-213-713-0223","172-B/2,3rd Floor,Najeeb Centre,P.E.C.H.S.,Shahrah-e-Quaideen, Karachi",https://www.businesslist.pk/company/190107/tpl-direct-insurance-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:02.255805+00:00
Unique-Links,insurance companies,https://www.unique-links.com.pk/,"+92-544-225043, +92-306-1627290","Bhutta Arcade, Block C, Citi Housing, Jhelum., Jhelum, Punjab",https://www.businesslist.pk/company/247729/unique-links,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:03.960457+00:00
State Life Insurance Corporation of Pakistan,insurance companies,https://www.waliahmed.com,"0300-6234742, +92-213-498-3537","Lalamusa, Gujrat, Punjab",https://www.businesslist.pk/company/247618/state-life-insurance-corporation-of-pakistan,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:05.394572+00:00
PakQatar Family &amp; General Takaful,insurance companies,http://www.pakqatar.com.pk,"(051) - 2804133-40, +92-21-343-80357","E-104, 3rd Floor Chenab Centre,  Blue Area, Jinnah Avenue, Islamabad., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/241466/pakqatar-familygeneral-takaful,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:07.751408+00:00
Ernst &amp; Young Ford Rhodes Sidat Hyder,insurance companies,http://www.ey.com,"(92 21) 35650007, 35650011, (92-21) 3569 3521-30","601,602,603,Progressive Plaza,Beaumont Road,P.O.Box 15541, Karachi",https://www.businesslist.pk/company/183805/ernstyoung-ford-rhodes-sidat-hyder,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:09.668499+00:00
Adamjee Insurance Company Limited,insurance companies,,"9242-7560004 / 7560001 / 7560003, +92 42 35772960"," 217 Eden Centre 43 Jail Road, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121393/adamjee-insurance-company-limited,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:11.688606+00:00
The United Insurance Company of Pakistan Limited,insurance companies,https://www.theunitedinsurance.com/,(042) 111-000-014,"Head Office:  UIG House, 2nd Floor, 6-D, Upper Mall, Lahore, Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/250116/the-united-insurance-company-of-pakistan-limited,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:13.201279+00:00
Igi Insurance Limited,insurance companies,http://www.igiinsurance.com.pk,+92-42-111308308,"First Floor, 5-F.C.C., Gulberg, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121375/igi-insurance-limited,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:15.016185+00:00
Asia Insurance Company Ltd,insurance companies,http://www.asiainsurance.com.pk,"9242-5858534 / 5858533, +92 042-35865574","178/A, Gulberg-II, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121409/asia-insurance-company-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:16.963077+00:00
Smartchoice.pk,insurance companies,http://smartchoice.pk/,+92-21-111-212-212,"3rd Floor, 104-C Khayaban-e-Ittehad Road, D.H.A Phase II Extension Phase 2 Commercial Area Defence Housing Authority, Karachi, Karachi City, Sindh 75500, Karachi",https://www.businesslist.pk/company/255873/smartchoicepk,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:19.031602+00:00
Efu Life Assurance Ltd,insurance companies,,"+92-42-5871239, +92 21 111 338 111","43-L MM ALAM ROAD GULBERG II LAHORE, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121371/efu-life-assurance-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:21.129812+00:00
Habib Insurance Co. Ltd.,insurance companies,https://www.habibinsurance.net,"9251-5510739 / 5564302, +92 (21) 111-03-03-03"," Bank Road Post Box 237, Punjab, Rawalpini, Punjab",https://www.businesslist.pk/company/121452/habib-insurance-co-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:23.086771+00:00
Easyinsurance,insurance companies,http://www.easyinsurance.com.pk,+923161616187,"National Incubation Center, Street 6, H-9, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/248371/easyinsurance,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:25.170662+00:00
Takaful Bazaar,insurance companies,,+92 327 2055033,"Office # 1401, 14th floor, Emerald Tower, 2 Talwar Clifton, Karachi., Karachi",https://www.businesslist.pk/company/258919/takaful-bazaar,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:26.939139+00:00
The Crescent Star Insurance Company Ltd.,insurance companies,http://www.cstarinsurance.com,"9242-7233696 / 7234092 / 7356742, +92 21 38771100"," Mall Mansion 30 Shahrah-e-Quaid-e-Azam, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121539/the-crescent-star-insurance-company-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:29.212735+00:00
TPL Life Insurance,insurance companies,https://tpllife.com,+92 111-000-330,"Plot 19 B, Ground Floor, Karachi, Karachi",https://www.businesslist.pk/company/256096/tpl-life-insurance,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:31.406834+00:00
Indus International Insurance Company Ltd.,insurance companies,,"9242-5865579 / 5865769, +92 21 111 642 642"," Indus House Model Town, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/121455/indus-international-insurance-company-ltd,businesslist_pk,scrapy,insurance-companies,2026-08-18T19:41:33.450117+00:00
Perfect Inegrated Pest Management services,construction services,http://www.ipmpk.com,03356032559,"Office No 5 First Floor Shairanwala Complex Near Mezan Bank PIA Town Lahore, Lahore, Punjab",https://www.businesslist.pk/company/246652/perfect-inegrated-pest-management-services,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:34.948248+00:00
Galaxy International Engineers and builders,construction services,http://www.galaxyinternational.pk,0515421425,"1st floor,danyal plaza, main double road ,PWD, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/244498/galaxy-international-engineers-and-builders,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:37.097692+00:00
Prudential Properties and Builders,construction services,,"0423-5694057, +92 333 7783765","111-CCA, Phase-4, DHA,  Lahore., Lahore, Punjab",https://www.businesslist.pk/company/243176/prudential-properties-and-builders,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:39.175240+00:00
4th Dimension Studio - Architects &amp; Designers,construction services,https://www.facebook.com/4th.dimension.studio.pk/,+923225000090,"1-C 1st Floor Al-Kabir Town, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/243997/4th-dimension-studio,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:41.321006+00:00
NSViolet,construction services,http://nsviolet.com/,+44 (0) 7877 287275,"4A, 3rd Gizri Lane, Phase IV, D.H.A, Karachi, Sindh",https://www.businesslist.pk/company/252373/nsviolet,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:42.473349+00:00
Waterproof.PK ( Roof Waterproofing Services ),construction services,https://waterproof.pk,+92-21-34800119,"Shop # N40 , Near shanpakwan , Sahba Akhtar Road , Gulshan-e-Iqbal Block 13 D 2, Karachi, Sindh",https://www.businesslist.pk/company/253877/waterproofpkroof-waterproofing-services-,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:43.728640+00:00
Mwpbnp.com,construction services,https://www.mwpbnp.com/,+92 51 44 85 888,"Near Sihala Steel Corporation, Haji Choudhry Abdul Rauf Market, Sihala Bagh, Near Capital University (Islamabad Campus), Islamabad, Pakistan., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/248095/mwpbnpcom,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:44.981399+00:00
Carigar 24/7,construction services,https://carigar247.com/,+923338232175,"Suit no 11, 2nd Floor, Al-Karam Plaza, F-11 Markaz, Islamabad, Islamabad",https://www.businesslist.pk/company/258371/carigar-247,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:47.126950+00:00
Structech Construction | Engineering,construction services,https://structech.pk,+923001117823,"Block 13 B Gulshan-e-Iqbal, Karachi, Karachi",https://www.businesslist.pk/company/258769/structech-constructionengineering,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:49.295415+00:00
Unique Transformations,construction services,https://uniquetransformations.pk/,+923332199290,"D-8 Block-5, Sea Breeze Center, (Boat Basin) Clifton, Karachi, Pakistan, Karachi",https://www.businesslist.pk/company/258410/unique-transformations,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:50.407394+00:00
Spaces And Places,construction services,https://www.livingbysnp.com/,+923001999967,"1st Floor Plaza, 50, Sector A DHA Phase 6, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/258685/spaces-and-places,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:51.429763+00:00
Riser Builders Pvt Ltd,construction services,http://www.riserbuilders.com,+92-331-8818484,"3rd Floor, Office #4, Abdullah Trade Center, Kachehri Rd, Prem Nagar, opposite 1122 office, Sialkot, Punjab",https://www.businesslist.pk/company/250499/riser-builders-pvt-ltd,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:53.545989+00:00
ME Architects,construction services,http://www.mearchitects.org,02135250702,"office no.301 plot no 44-c lane 4 shahbaz commercial phase 6 dha karachi, Karachi, Sindh",https://www.businesslist.pk/company/242212/mearchitects,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:55.293734+00:00
A R Mirza and Company,construction services,http://www.armcobuilder.com,0300 8626291,"Usman plaza near bank of punjab,citi housing scheme, Gujranwala, Punjab",https://www.businesslist.pk/company/240881/mirza-and-company,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:57.526634+00:00
Ace Solutions (Pvt.) Limited,construction services,https://www.facebook.com/ace.solutions.757584?mibextid=ZbWKwL,+923343635597,"AREA 4-C, LANDHI NO. 6, KARACHI, Karachi",https://www.businesslist.pk/company/258505/ace-solutions-pvt-limited,businesslist_pk,scrapy,construction-services,2026-08-18T19:41:58.967630+00:00
Interior Selection,construction services,https://interior-selection.com,+92 311 2215175,"R-33 street 6, 33 Main University Rd, scheme Karachi, 75500, Karachi",https://www.businesslist.pk/company/258384/interior-selection,businesslist_pk,scrapy,construction-services,2026-08-18T19:42:01.141484+00:00
The Value &amp; Resource Mobilizer,construction services,http://www.vrmob.com,"(92 21) 34251151, +92 321 5821127","Office: 223 Nh, Lab Square, Landhi, Mehran Highway, Bin Qasim Town, Karachi",https://www.businesslist.pk/company/236643/the-valueresource-mobilizer,businesslist_pk,scrapy,construction-services,2026-08-18T19:42:03.395885+00:00
Archern Architecture and Design,construction services,https://archern.com,+923335147752,"Plot# 94, Block F, D-18, Islamabad, Islamabad",https://www.businesslist.pk/company/258314/archern-architecture-and-design,businesslist_pk,scrapy,construction-services,2026-08-18T19:42:05.525885+00:00
Zarea,construction services,https://zarea.pk/,+923145163363,"1 Sarwar Rd, Cantt, Lahore, Fotress, Punjab 54900, Pakistan, Lahore",https://www.businesslist.pk/company/258614/zarea,businesslist_pk,scrapy,construction-services,2026-08-18T19:42:07.723196+00:00
Spell Vision (smc-pvt) Limited,property development,,042-37212209,"M/s. Spell Vision Second Floor, Computer Center, 03-Court Street, Lower Mall, Lahore , Lahore, Punjab",https://www.businesslist.pk/company/234881/spell-vision,businesslist_pk,scrapy,property-development,2026-08-18T19:42:09.197632+00:00
The Palm Residential Apartments,property development,http://www.thepalm.pk,03201112211,"523,Service Road West,Main Expressway,Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/246539/the-palm-residential-apartments,businesslist_pk,scrapy,property-development,2026-08-18T19:42:10.854215+00:00
Areva Interiors And Building Contractors,property development,https://arevaworldwide.blogspot.com,+92 300 956 92 88," E-11/3 Markaz, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/181381/areva-worldwide-pvt-ltd,businesslist_pk,scrapy,property-development,2026-08-18T19:42:12.730761+00:00
Indus corps,property development,,+923158124543,"Site karachi, Karachi",https://www.businesslist.pk/company/258912/indus-corps,businesslist_pk,scrapy,property-development,2026-08-18T19:42:14.866383+00:00
Lodhi Builders &amp; Estate,property development,http://www.lodhibuilders.com,00924236650826,"1-Rana Plaza, Opp. Rasheed (Aadil) Hospital, Main Boulevard, D.H.A. Lahore., Lahore, Punjab",https://www.businesslist.pk/company/242892/lodhi-builders-estate,businesslist_pk,scrapy,property-development,2026-08-18T19:42:16.891071+00:00
Boutique Homes Islamabad,property development,http://www.boutiquehomesislamabad.com,+92 3468505408,"3a, street 70, F8/3, ISLAMABAD, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/251767/boutique-homes-islamabad,businesslist_pk,scrapy,property-development,2026-08-18T19:42:19.104101+00:00
Niazi Builders,property development,,0423727848,"Ok done, Lahore, Punjab",https://www.businesslist.pk/company/241995/niazi-builders,businesslist_pk,scrapy,property-development,2026-08-18T19:42:21.239476+00:00
Montage Designbuild,property development,http://www.montagedesignbuild.com.pk,"0092 51 8356013, +923461888881","3A, STREET 70, F83, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/246290/montage-designbuild,businesslist_pk,scrapy,property-development,2026-08-18T19:42:23.419334+00:00
Chanab Estate,property development,http://aurangzaib.best@gmail.com,0300-7795768,"4 #  Pakistan Plaza PH I,  CITI Housing (Pvt.) Ltd Gujranwala., Gujranwala, Punjab",https://www.businesslist.pk/company/243022/chanab-estate,businesslist_pk,scrapy,property-development,2026-08-18T19:42:24.765264+00:00
Archi Designer,property development,http://www.archi-designers.business.site,03041693070,"Office no.2 ,opposite Aslam Iron, Muhammad abad Satyana Road Faisalabad., Faisalabad, Punjab",https://www.businesslist.pk/company/246324/archi-designer,businesslist_pk,scrapy,property-development,2026-08-18T19:42:26.628297+00:00
Urban Developers,realtors,http://urbandevelopersgroup.com/,111-109-109,"P295-Urban Developers Complex DHA Phase 8 Lahore,, Lahore, Punjab",https://www.businesslist.pk/company/244981/urban-developers,businesslist_pk,scrapy,realtors,2026-08-18T19:42:28.369065+00:00
Sarfaraz Hamid Properties,realtors,https://www.sarfrazhamid.com,042-111-366-366,"25-MB Phase 6 DHA, Lahore, Punjab",https://www.businesslist.pk/company/249886/sarfaraz-hamid-properties,businesslist_pk,scrapy,realtors,2026-08-18T19:42:30.258362+00:00
Sadaf Estate,realtors,https://sadafestate.com/,+92 321 2200511,"37 c lane 4 bukhari commercial, Karachi, Sindh",https://www.businesslist.pk/company/254675/sadaf-estate,businesslist_pk,scrapy,realtors,2026-08-18T19:42:31.337721+00:00
Maan Estate,realtors,https://maanestate.com/,+923334023007,"63-MB, Phase-6, Sector-H, DHA Lahore., Lahore, Punjab",https://www.businesslist.pk/company/252435/maan-estate,businesslist_pk,scrapy,realtors,2026-08-18T19:42:33.326426+00:00
Gharbaar.com,realtors,http://gharbaar.com/blue-world-city,8746137,"16th Floor Tower B, Centaurus Mall, F-8, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/251446/gharbaarcom,businesslist_pk,scrapy,realtors,2026-08-18T19:42:34.991844+00:00
Tariq Gul,realtors,http://www.tariqgul.com,021-32859683,"Office # 10,1st Floor, Al-Rehman Trade Center Timber Pond Keamari Karachi, Karachi, Sindh",https://www.businesslist.pk/company/249750/tariq-gul,businesslist_pk,scrapy,realtors,2026-08-18T19:42:37.232031+00:00
Saif Group,realtors,https://saifgrp.com/,03135775775,"LG-Town Heights, Old bara Road, University Town, Peshawar , Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/252769/saif-group,businesslist_pk,scrapy,realtors,2026-08-18T19:42:39.436184+00:00
Gillani Estate &amp; Builders,realtors,https://gillaniestate.com/,"+92518316552, +923335237398","Office No. 10, First Floor, Executive Complex , G-8 Markaz,, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/235501/gillani-estatebuilders,businesslist_pk,scrapy,realtors,2026-08-18T19:42:41.608725+00:00
Ali Builders &amp; Developers,realtors,https://www.alibuilders.net/,021-111-101-191,"Suite #: 33, Crown Center, SB-1, Block 13-C, Gulshan-e-Iqbal., Karachi, Sindh",https://www.businesslist.pk/company/250888/ali-buildersdevelopers,businesslist_pk,scrapy,realtors,2026-08-18T19:42:43.700562+00:00
Real estate,realtors,,+92300 8261111,"Jaranwala Rd, Kohinoor City Faisalabad, Punjab, Faisalabad",https://www.businesslist.pk/company/258688/real-estate,businesslist_pk,scrapy,realtors,2026-08-18T19:42:45.480316+00:00
